match_id,season,round,venue,home_team,away_team,url,is_playoff
9867,2021-2022,19,Stade de Gerland,LOU Rugby,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9867-lyon-biarritz,0
9868,2021-2022,19,Paris La Défense Arena,Racing 92,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9868-racing-92-castres,0
9869,2021-2022,19,Stade du Hameau,Section Paloise,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9869-pau-la-rochelle,0
9870,2021-2022,19,Stade Amédée-Domenech,CA Brive,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9870-brive-toulon,0
9871,2021-2022,19,GGL Stadium,Montpellier Hérault Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9871-montpellier-paris,0
9872,2021-2022,19,Stade Ernest-Wallon,Stade Toulousain,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j19/9872-toulouse-bordeaux-begles,0
9873,2021-2022,20,Stade Pierre-Fabre,Castres Olympique,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9873-castres-montpellier,0
9874,2021-2022,20,Stade d'Aguiléra,Biarritz Olympique PB,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9874-biarritz-toulon,0
9875,2021-2022,20,Stade Chaban-Delmas,Union Bordeaux-Bègles,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9875-bordeaux-begles-pau,0
9876,2021-2022,20,Stade Marcel-Deflandre,Stade Rochelais,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9876-la-rochelle-brive,0
9877,2021-2022,20,Stade Aimé-Giral,USA Perpignan,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9877-perpignan-racing-92,0
9878,2021-2022,20,Stade Marcel-Michelin,ASM Clermont,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9878-clermont-lyon,0
9879,2021-2022,20,Stade Jean-Bouin,Stade Français Paris,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j20/9879-paris-toulouse,0
9880,2021-2022,21,Stade Mayol,RC Toulon,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9880-toulon-clermont,0
9881,2021-2022,21,Stade Amédée-Domenech,CA Brive,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9881-brive-castres,0
9882,2021-2022,21,GGL Stadium,Montpellier Hérault Rugby,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9882-montpellier-biarritz,0
9883,2021-2022,21,Stade du Hameau,Section Paloise,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9883-pau-perpignan,0
9884,2021-2022,21,Stade Marcel-Deflandre,Stade Rochelais,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9884-la-rochelle-racing-92,0
9885,2021-2022,21,Stade Jean-Bouin,Stade Français Paris,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9885-paris-bordeaux-begles,0
9886,2021-2022,21,Stade Ernest-Wallon,Stade Toulousain,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j21/9886-toulouse-lyon,0
9887,2021-2022,22,Stade Pierre-Fabre,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9887-castres-toulouse,0
9888,2021-2022,22,Stade Marcel-Michelin,ASM Clermont,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9888-clermont-brive,0
9889,2021-2022,22,Stade d'Aguiléra,Biarritz Olympique PB,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9889-biarritz-pau,0
9890,2021-2022,22,Stade de Gerland,LOU Rugby,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9890-lyon-toulon,0
9891,2021-2022,22,Stade Aimé-Giral,USA Perpignan,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9891-perpignan-montpellier,0
9892,2021-2022,22,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9892-bordeaux-begles-la-rochelle,0
9893,2021-2022,22,Paris La Défense Arena,Racing 92,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j22/9893-racing-92-paris,0
9894,2021-2022,23,Stade Pierre-Fabre,Castres Olympique,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9894-castres-clermont,0
9895,2021-2022,23,Stade Jean-Bouin,Stade Français Paris,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9895-paris-pau,0
9896,2021-2022,23,Stade Amédée-Domenech,CA Brive,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9896-brive-lyon,0
9897,2021-2022,23,Paris La Défense Arena,Racing 92,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9897-racing-92-biarritz,0
9898,2021-2022,23,Stade Marcel-Deflandre,Stade Rochelais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9898-la-rochelle-perpignan,0
9899,2021-2022,23,Stade Mayol,RC Toulon,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9899-toulon-toulouse,0
9900,2021-2022,23,GGL Stadium,Montpellier Hérault Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j23/9900-montpellier-bordeaux-begles,0
9901,2021-2022,24,Stade de Gerland,LOU Rugby,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9901-lyon-montpellier,0
9902,2021-2022,24,Stade Marcel-Michelin,ASM Clermont,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9902-clermont-paris,0
9903,2021-2022,24,Stade d'Aguiléra,Biarritz Olympique PB,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9903-biarritz-castres,0
9904,2021-2022,24,Stade du Hameau,Section Paloise,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9904-pau-racing-92,0
9905,2021-2022,24,Stade Aimé-Giral,USA Perpignan,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9905-perpignan-brive,0
9906,2021-2022,24,Stade Ernest-Wallon,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9906-toulouse-la-rochelle,0
9907,2021-2022,24,Stade Chaban-Delmas,Union Bordeaux-Bègles,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j24/9907-bordeaux-begles-toulon,0
9908,2021-2022,25,Stade Chaban-Delmas,Union Bordeaux-Bègles,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9908-bordeaux-begles-lyon,0
9909,2021-2022,25,Stade d'Aguiléra,Biarritz Olympique PB,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9909-biarritz-clermont,0
9910,2021-2022,25,GGL Stadium,Montpellier Hérault Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9910-montpellier-racing-92,0
9911,2021-2022,25,Stade Mayol,RC Toulon,Section Paloise,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9911-toulon-pau,0
9912,2021-2022,25,Stade Marcel-Deflandre,Stade Rochelais,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9912-la-rochelle-paris,0
9913,2021-2022,25,Stade Amédée-Domenech,CA Brive,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9913-brive-toulouse,0
9914,2021-2022,25,Stade Pierre-Fabre,Castres Olympique,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/j25/9914-castres-perpignan,0
9915,2021-2022,26,Stade Marcel-Michelin,ASM Clermont,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9915-clermont-montpellier,0
9916,2021-2022,26,Stade de Gerland,LOU Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9916-lyon-la-rochelle,0
9917,2021-2022,26,Paris La Défense Arena,Racing 92,RC Toulon,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9917-racing-92-toulon,0
9918,2021-2022,26,Stade du Hameau,Section Paloise,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9918-pau-castres,0
9919,2021-2022,26,Stade Jean-Bouin,Stade Français Paris,CA Brive,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9919-paris-brive,0
9920,2021-2022,26,Stade Ernest-Wallon,Stade Toulousain,Biarritz Olympique PB,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9920-toulouse-biarritz,0
9921,2021-2022,26,Stade Aimé-Giral,USA Perpignan,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/j26/9921-perpignan-bordeaux-begles,0
9923,2021-2022,27,Stade Ernest-Wallon,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2021-2022/barrages/9923-toulouse-la-rochelle,1
9924,2021-2022,27,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2021-2022/barrages/9924-bordeaux-begles-racing-92,1
9925,2021-2022,28,Allianz Riviera,Castres Olympique,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2021-2022/demi-finales/9925-castres-toulouse,1
9926,2021-2022,28,Allianz Riviera,Montpellier Hérault Rugby ,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2021-2022/demi-finales/9926-montpellier-bordeaux-begles,1
9927,2021-2022,29,Stade de France,Castres Olympique,Montpellier Hérault Rugby ,https://top14.lnr.fr/feuille-de-match/2021-2022/finale/9927-castres-montpellier,1
9922,2021-2022,30,Stade André et Guy Boniface,Stade Montois,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2021-2022/match-daccession/9922-mont-de-marsan-perpignan,1
1,2022-2023,1,Paris La Défense Arena,Racing 92,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/1-racing-92-castres,0
2,2022-2023,1,Stade Amédée-Domenech,CA Brive,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/2-brive-lyon,0
3,2022-2023,1,Stade Mayol,RC Toulon,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/3-toulon-bayonne,0
4,2022-2023,1,Stade du Hameau,Section Paloise,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/4-pau-perpignan,0
5,2022-2023,1,Stade Jean-Bouin,Stade Français Paris,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/5-paris-clermont,0
6,2022-2023,1,Stade Marcel-Deflandre,Stade Rochelais,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/6-la-rochelle-montpellier,0
7,2022-2023,1,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j1/7-bordeaux-begles-toulouse,0
8,2022-2023,2,Stade de Gerland,LOU Rugby,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/8-lyon-la-rochelle,0
9,2022-2023,2,Stade Marcel-Michelin,ASM Clermont,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/9-clermont-pau,0
10,2022-2023,2,Stade Jean-Dauger,Aviron Bayonnais,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/10-bayonne-racing-92,0
11,2022-2023,2,Stade Pierre-Fabre,Castres Olympique,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/11-castres-paris,0
12,2022-2023,2,Stade Aimé-Giral,USA Perpignan,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/12-perpignan-brive,0
13,2022-2023,2,GGL Stadium,Montpellier Hérault Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/13-montpellier-bordeaux-begles,0
14,2022-2023,2,Stade Ernest-Wallon,Stade Toulousain,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j2/14-toulouse-toulon,0
15,2022-2023,3,Stade Chaban-Delmas,Union Bordeaux-Bègles,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/15-bordeaux-begles-castres,0
16,2022-2023,3,Stade Amédée-Domenech,CA Brive,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/16-brive-montpellier,0
17,2022-2023,3,Paris La Défense Arena,Racing 92,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/17-racing-92-lyon,0
18,2022-2023,3,Stade Jean-Bouin,Stade Français Paris,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/18-paris-bayonne,0
19,2022-2023,3,Stade Marcel-Deflandre,Stade Rochelais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/19-la-rochelle-perpignan,0
20,2022-2023,3,Stade du Hameau,Section Paloise,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/20-pau-toulouse,0
21,2022-2023,3,Stade Mayol,RC Toulon,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j3/21-toulon-clermont,0
22,2022-2023,4,Stade Aimé-Giral,USA Perpignan,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/22-perpignan-toulon,0
23,2022-2023,4,Stade Jean-Dauger,Aviron Bayonnais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/23-bayonne-bordeaux-begles,0
24,2022-2023,4,Stade Pierre-Fabre,Castres Olympique,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/24-castres-brive,0
25,2022-2023,4,Stade de Gerland,LOU Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/25-lyon-paris,0
26,2022-2023,4,GGL Stadium,Montpellier Hérault Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/26-montpellier-pau,0
27,2022-2023,4,Stade Ernest-Wallon,Stade Toulousain,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/27-toulouse-racing-92,0
28,2022-2023,4,Stade Marcel-Michelin,ASM Clermont,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j4/28-clermont-la-rochelle,0
29,2022-2023,5,Stade Chaban-Delmas,Union Bordeaux-Bègles,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/29-bordeaux-begles-paris,0
30,2022-2023,5,Stade Marcel-Michelin,ASM Clermont,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/30-clermont-lyon,0
31,2022-2023,5,Stade Amédée-Domenech,CA Brive,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/31-brive-bayonne,0
32,2022-2023,5,Stade du Hameau,Section Paloise,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/32-pau-toulon,0
33,2022-2023,5,Stade Aimé-Giral,USA Perpignan,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/33-perpignan-castres,0
34,2022-2023,5,Stade Marcel-Deflandre,Stade Rochelais,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/34-la-rochelle-racing-92,0
35,2022-2023,5,GGL Stadium,Montpellier Hérault Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j5/35-montpellier-toulouse,0
36,2022-2023,6,Stade Pierre-Fabre,Castres Olympique,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/36-castres-montpellier,0
37,2022-2023,6,Stade Jean-Dauger,Aviron Bayonnais,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/37-bayonne-la-rochelle,0
38,2022-2023,6,Paris La Défense Arena,Racing 92,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/38-racing-92-pau,0
39,2022-2023,6,Stade Mayol,RC Toulon,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/39-toulon-brive,0
40,2022-2023,6,Stade Jean-Bouin,Stade Français Paris,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/40-paris-perpignan,0
41,2022-2023,6,Stade Ernest-Wallon,Stade Toulousain,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/41-toulouse-clermont,0
42,2022-2023,6,Stade de Gerland,LOU Rugby,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j6/42-lyon-bordeaux-begles,0
43,2022-2023,7,Stade Amédée-Domenech,CA Brive,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/43-brive-toulouse,0
44,2022-2023,7,Stade Pierre-Fabre,Castres Olympique,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/44-castres-bayonne,0
45,2022-2023,7,GGL Stadium,Montpellier Hérault Rugby,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/45-montpellier-lyon,0
46,2022-2023,7,Stade du Hameau,Section Paloise,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/46-pau-paris,0
47,2022-2023,7,Stade Aimé-Giral,USA Perpignan,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/47-perpignan-clermont,0
48,2022-2023,7,Stade Chaban-Delmas,Union Bordeaux-Bègles,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/48-bordeaux-begles-racing-92,0
49,2022-2023,7,Stade Marcel-Deflandre,Stade Rochelais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j7/49-la-rochelle-toulon,0
50,2022-2023,8,Paris La Défense Arena,Racing 92,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/50-racing-92-montpellier,0
51,2022-2023,8,Stade Jean-Dauger,Aviron Bayonnais,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/51-bayonne-perpignan,0
52,2022-2023,8,Stade de Gerland,LOU Rugby,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/52-lyon-pau,0
53,2022-2023,8,Stade Mayol,RC Toulon,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/53-toulon-castres,0
54,2022-2023,8,Stade Jean-Bouin,Stade Français Paris,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/54-paris-brive,0
55,2022-2023,8,Stade Marcel-Michelin,ASM Clermont,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/55-clermont-bordeaux-begles,0
56,2022-2023,8,Stade Ernest-Wallon,Stade Toulousain,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j8/56-toulouse-la-rochelle,0
57,2022-2023,9,Stade Pierre-Fabre,Castres Olympique,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/57-castres-clermont,0
58,2022-2023,9,Stade Amédée-Domenech,CA Brive,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/58-brive-racing-92,0
59,2022-2023,9,GGL Stadium,Montpellier Hérault Rugby,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/59-montpellier-paris,0
60,2022-2023,9,Stade Marcel-Deflandre,Stade Rochelais,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/60-la-rochelle-pau,0
61,2022-2023,9,Stade Aimé-Giral,USA Perpignan,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/61-perpignan-lyon,0
62,2022-2023,9,Stade Jean-Dauger,Aviron Bayonnais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/62-bayonne-toulouse,0
63,2022-2023,9,Stade Chaban-Delmas,Union Bordeaux-Bègles,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j9/63-bordeaux-begles-toulon,0
64,2022-2023,10,Stade Ernest-Wallon,Stade Toulousain,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/64-toulouse-paris,0
65,2022-2023,10,Stade Marcel-Michelin,ASM Clermont,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/65-clermont-bayonne,0
66,2022-2023,10,Stade Amédée-Domenech,CA Brive,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/66-brive-la-rochelle,0
67,2022-2023,10,Stade de Gerland,LOU Rugby,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/67-lyon-castres,0
68,2022-2023,10,Paris La Défense Arena,Racing 92,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/68-racing-92-perpignan,0
69,2022-2023,10,Stade du Hameau,Section Paloise,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/69-pau-bordeaux-begles,0
70,2022-2023,10,Stade Mayol,RC Toulon,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j10/70-toulon-montpellier,0
71,2022-2023,11,GGL Stadium,Montpellier Hérault Rugby,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/71-montpellier-bayonne,0
72,2022-2023,11,Stade du Hameau,Section Paloise,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/72-pau-brive,0
73,2022-2023,11,Stade Marcel-Deflandre,Stade Rochelais,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/73-la-rochelle-castres,0
74,2022-2023,11,Stade Aimé-Giral,USA Perpignan,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/74-perpignan-bordeaux-begles,0
75,2022-2023,11,Stade Jean-Bouin,Stade Français Paris,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/75-paris-toulon,0
76,2022-2023,11,Paris La Défense Arena,Racing 92,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/76-racing-92-clermont,0
77,2022-2023,11,Stade de Gerland,LOU Rugby,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j11/77-lyon-toulouse,0
78,2022-2023,12,Stade Marcel-Michelin,ASM Clermont,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/78-clermont-montpellier,0
79,2022-2023,12,Stade Jean-Dauger,Aviron Bayonnais,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/79-bayonne-lyon,0
80,2022-2023,12,Stade Chaban-Delmas,Union Bordeaux-Bègles,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/80-bordeaux-begles-brive,0
81,2022-2023,12,Stade Ernest-Wallon,Stade Toulousain,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/81-toulouse-perpignan,0
82,2022-2023,12,Stade Jean-Bouin,Stade Français Paris,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/82-paris-la-rochelle,0
83,2022-2023,12,Stade Pierre-Fabre,Castres Olympique,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/83-castres-pau,0
84,2022-2023,12,Stade Mayol,RC Toulon,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j12/84-toulon-racing-92,0
85,2022-2023,13,Stade Mayol,RC Toulon,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/85-toulon-lyon,0
86,2022-2023,13,Stade Amédée-Domenech,CA Brive,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/86-brive-clermont,0
87,2022-2023,13,GGL Stadium,Montpellier Hérault Rugby,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/87-montpellier-perpignan,0
88,2022-2023,13,Stade du Hameau,Section Paloise,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/88-pau-bayonne,0
89,2022-2023,13,Stade Marcel-Deflandre,Stade Rochelais,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/89-la-rochelle-bordeaux-begles,0
90,2022-2023,13,Stade Ernest-Wallon,Stade Toulousain,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/90-toulouse-castres,0
91,2022-2023,13,Paris La Défense Arena,Racing 92,Stade Français Paris,https://top14.lnr.fr/feuille-de-match/2022-2023/j13/91-racing-92-paris,0
92,2022-2023,14,Stade Chaban-Delmas,Union Bordeaux-Bègles,Montpellier Hérault Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/92-bordeaux-begles-montpellier,0
93,2022-2023,14,Stade Jean-Dauger,Aviron Bayonnais,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/93-bayonne-toulon,0
94,2022-2023,14,Stade Pierre-Fabre,Castres Olympique,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/94-castres-racing-92,0
95,2022-2023,14,Stade de Gerland,LOU Rugby,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/95-lyon-brive,0
96,2022-2023,14,Stade Jean-Bouin,Stade Français Paris,Section Paloise,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/96-paris-pau,0
97,2022-2023,14,Stade Aimé-Giral,USA Perpignan,Stade Rochelais,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/97-perpignan-la-rochelle,0
98,2022-2023,14,Stade Marcel-Michelin,ASM Clermont,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j14/98-clermont-toulouse,0
99,2022-2023,15,Stade Chaban-Delmas,Union Bordeaux-Bègles,Aviron Bayonnais,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/99-bordeaux-begles-bayonne,0
100,2022-2023,15,Stade Marcel-Michelin,ASM Clermont,USA Perpignan,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/100-clermont-perpignan,0
101,2022-2023,15,Stade Amédée-Domenech,CA Brive,RC Toulon,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/101-brive-toulon,0
102,2022-2023,15,Stade du Hameau,Section Paloise,LOU Rugby,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/102-pau-lyon,0
103,2022-2023,15,Stade Jean-Bouin,Stade Français Paris,Castres Olympique,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/103-paris-castres,0
104,2022-2023,15,Stade Marcel-Deflandre,Stade Rochelais,Stade Toulousain,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/104-la-rochelle-toulouse,0
105,2022-2023,15,GGL Stadium,Montpellier Hérault Rugby,Racing 92,https://top14.lnr.fr/feuille-de-match/2022-2023/j15/105-montpellier-racing-92,0
106,2022-2023,16,Stade de Gerland,LOU Rugby,ASM Clermont,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/106-lyon-clermont,0
107,2022-2023,16,Stade Jean-Dauger,Aviron Bayonnais,CA Brive,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/107-bayonne-brive,0
108,2022-2023,16,Stade Pierre-Fabre,Castres Olympique,Union Bordeaux-Bègles,https://top14.lnr.fr/feuille-de-match/2022-2023/j16/108-castres-bordeaux-begles,0
